trip,walk_distance,travel_time,boardings
1330401003,1521.754090216333,1367,1
1330401004,1736.7067142764952,1573,1
1330501001,1123.3531353317592,1453,2
1330501002,1509.027586461823,1757,1
1331301003,781.2655789447361,611,0
1331301004,332.96687217887415,1824,2
1331301005,397.5914661626234,319,0
1331301006,708.5925639089496,901,1
1331301007,201.04499999838663,2561,2
1331302003,781.2655789447361,611,0
1331302004,332.96687217887415,1824,2
1331302005,397.5914661626234,319,0
1331302006,708.5925639089496,901,1
1331302007,201.04499999838663,2561,2
1331502001,541.0882631561116,752,1
1331502002,568.228090222786,766,1
1331601001,224.46441353333722,1702,2
1331601002,881.7265413480097,688,0
1331601003,299.27439097562404,1473,2
1331602001,222.41741353333722,960,2
1331602002,399.8282556374116,1757,2
1331602003,881.7265413480097,688,0
1331602004,299.27439097562404,1473,2
1331701001,435.0496541301221,1672,2
1331701002,457.40840600979726,1776,2
1333001001,660.7036691707486,689,1
1333001002,142.5392030048986,1232,2
1333001003,615.5825037577365,1834,2
1333001004,945.7205037577365,1062,1
1333001005,550.662849621161,1298,2
1333001006,1073.6546541268954,848,0
1333001007,617.5794285691238,999,1
1333001008,972.8554436065235,1075,1
1333002001,2238.732360892758,2113,1
1333301003,3171.2975789318284,2841,1
1333301004,724.701548868323,926,1
1333301005,462.3571278178991,2759,2
1333302002,3171.2975789318284,2841,1
1333302003,724.701548868323,926,1
1333302004,462.3571278178991,2759,2
1333302005,1385.5026691691355,1073,0
1333302006,524.3355789447361,555,1
1334301001,408.4278120276612,2193,2
1334301004,525.7047593951482,2760,2
1334301005,564.5550902195592,2402,2
1334301006,591.6956691659088,2895,2
1334301007,590.7450526244461,1795,2
1334301008,613.0981654065588,1898,2
1334302001,638.4214060114106,569,1
1334302002,392.90480450896126,399,1
1334302003,1022.8815263089967,806,0
1334302004,614.7206315756357,2225,2
1334302005,378.32591729107384,294,0
1334302006,1220.7023608975976,1283,1
1334302007,668.0862857105981,1757,2
1334302008,590.7450526244461,1795,2
1334302009,613.0981654065588,1898,2
1334303001,1004.5784436032973,789,0
1334303002,1004.5720526260593,788,0
1334303003,423.45277443254815,439,1
1334303004,1004.5720526260593,788,0
1334303005,590.7450526244461,1795,2
1334303006,613.0981654065588,1898,2
1334602001,324.9548120276612,279,1
1334602002,518.2417518780617,1520,2
1334602003,2365.782195476518,2003,1
1334902003,401.93445112522363,1794,2
1334902001,141.24250375934997,1011,2
1334902004,217.7638721772608,1141,2
1334902002,393.89131578701114,1718,2
1334903001,401.93445112522363,1794,2
1334903002,393.89131578701114,1718,2
1334904001,483.79418796427206,724,1
1334904002,1810.4386014943818,1488,1
1335101003,2336.9226390894964,2083,1
1335101004,2507.9415638944292,1996,1
1335101005,1580.145293226071,1986,2
1335101006,615.2558721756474,1583,2
1335102001,516.6453157870112,403,0
1335102002,516.6460676666861,403,0
1335102003,1580.145293226071,1986,2
1335102004,615.2558721756474,1583,2
1335701001,1768.2340826992458,1607,1
1335701002,1975.7537969821942,1582,1
1335701003,787.9037593903082,912,1
1335701004,1975.7537969821942,1582,1
1335702001,1842.3819172862334,2228,1
1335702002,error,409,TOO_CLOSE
1335702003,2151.3596090163087,2882,1
1336401001,298.7930075170866,389,1
1336401002,1523.4523458618112,1172,0
1336801001,240.42290977076055,1194,2
1336801002,261.9529473658737,1160,2
1337102001,595.2088195447478,1552,2
1337102002,542.9037067626352,2090,2
1337201001,1533.6000827024725,1189,0
1337201002,453.47721052521194,346,0
1337201003,1776.9416917203953,1387,0
1337202001,1533.6000827024725,1189,0
1337202002,453.47721052521194,346,0
1337202003,1776.9416917203953,1387,0
1338501001,1208.4780827008592,941,0
1338501002,377.93982706506114,740,1
1338501003,1376.1542330748582,1079,0
1338501004,775.4447894683346,1247,1
1338501005,484.6864887187233,892,1
1338502001,1208.4780827008592,941,0
1338502002,377.93982706506114,740,1
1338502003,1376.1542330748582,1079,0
1338502004,775.4447894683346,1247,1
1338502005,484.6864887187233,892,1
1339901001,433.70523308131175,339,0
1339901002,433.7026015024493,338,0
1339901003,890.2499849577598,695,0
1339901004,890.1799849577601,695,0
1339902003,646.0980902211726,508,0
1339903003,526.1584887203368,4648,2
1339903004,error,404,PATH_NOT_FOUND
1339904001,438.5392781935115,781,1
1339904002,593.5500150309465,898,1
1339904003,526.1584887203368,4648,2
1339904004,error,404,PATH_NOT_FOUND
1340501001,368.01908270085937,469,1
1340501002,944.7372706699713,746,0
1340501003,731.6731729300989,561,0
1340501004,1740.5290225496465,1342,0
1340501005,516.9042932260712,582,1
1340502001,1308.324887213047,1016,0
1340502002,353.30195488457355,587,1
1340502003,368.01908270085937,469,1
1340502004,944.7372706699713,746,0
1340502005,731.6731729300989,561,0
1340502006,1740.5290225496465,1342,0
1340502007,516.9042932260712,582,1
1340701003,491.87738345692406,385,0
1340701004,491.8958045089613,387,0
1340702001,1803.497932323634,1401,0
1341401001,1349.1244661577837,1064,0
1341401002,1349.1263458569708,1064,0
1341401003,1574.7469849593733,1217,0
1341401004,1574.7492405983983,1217,0
1341402001,644.2840601479863,911,1
1341402002,393.80879699026127,956,1
1341501001,742.1083759382242,575,0
1341501002,2799.066233068404,2299,1
1341501003,302.8735864650494,959,2
1341501004,580.863781951248,913,1
1341501005,321.33701503417325,838,1
1341501006,370.0769248097738,946,1
1341501007,321.33701503417325,838,1
1341501008,246.2035864650494,192,0
1341501009,246.2035864650494,192,0
1341502001,201.6583157870112,1483,2
1341502002,209.75223307969839,2132,2
1341503001,742.1083759382242,575,0
1341503002,2799.066233068404,2299,1
1341503003,302.8735864650494,959,2
1343201001,611.6024812000236,1002,1
1343201002,208.14772932196178,1545,2
1344701001,1289.4805563821833,1512,1
1344701002,1546.8791353253052,1442,1
1344701003,1287.4824586406971,1012,0
1344701004,1287.4790751821595,1012,0
1344701005,1268.8388721756473,1475,1
1344701006,1277.7725864553695,1505,1
1344702001,1289.4805563821833,1512,1
1344702002,1546.8791353253052,1442,1
1346301001,925.6451654097855,719,0
1346301002,925.6421578910856,719,0
1346902001,737.6819022504475,580,0
1346902002,737.6905488667096,580,0
1347301001,863.0241879626589,686,0
1347301002,1222.570135331759,959,0
1347301003,1222.5753984894834,959,0
1347301004,863.0189248049338,686,0
1347301005,548.7183834536974,436,0
1347301006,336.6980225528731,269,0
1347301007,577.9754586423102,457,0
1347302001,863.0241879626589,686,0
1347302002,863.0189248049338,686,0
1347701001,1422.8851654113992,1098,0
1347702001,1422.8851654113992,1098,0
1347702002,1422.884413531724,1098,0
1347702003,1131.9421127756593,1283,1
1347702004,1141.5070451025194,1216,1
1348101001,903.991383452084,1623,2
1348101002,102.81308270569943,1216,2
1349401001,1099.3342255577716,1610,1
1349401002,971.7663909740106,750,0
1349401003,1437.3354811871159,1366,1
1349401004,983.0010751773192,794,0
1349401006,983.0029548765067,795,0
1349402003,1334.0396917252351,1164,1
1349402004,168.632,947,2
1349402001,1270.2460827008592,1337,1
1349402002,1348.545315785398,1553,1
1349701001,1554.6040977350326,1410,1
1349701002,1354.0070601447596,1359,1
1349801001,978.5735413480096,941,1
1349801002,873.1726992439351,850,1
1350002001,1106.1303909723977,945,1
1350002002,1358.9186090163096,1069,0
1350002003,1358.9212405951719,1069,0
1350002004,1358.9186090163096,1069,0
1350701006,1866.5832556212783,1492,0
1353101002,560.8217368390484,439,0
1353101003,757.7238947333607,588,0
1353101004,1126.4151428520722,876,0
1353701001,671.1136315756358,526,0
1353701002,671.1136315756357,526,0
1353801001,49.208375939837495,2479,2
1353801004,24.881999999999998,2058,2
1353802001,273.467240596785,2156,2
1353802002,268.6824060114106,1866,2
1353803001,882.1455413512361,1480,1
1353803002,932.9364210504236,1142,1
1354101001,91.41350375934996,1554,2
1354101002,114.89350375934998,1511,2
1354101003,119.853,1476,2
1354101004,1695.5225939805232,1316,0
1354501001,114.2564135317239,1844,2
1354501002,1803.2633308163445,1626,1
1355001001,239.14929323091135,2571,2
1355001002,267.80204511058633,212,0
1355001003,335.34450375612323,2314,2
1355003001,509.3712180406851,1884,2
1355003002,1263.838939847174,1826,3
1355301001,545.9853383414977,1373,1
1355301002,1658.9833834520841,2057,1
1355301003,375.8736541317356,2516,2
1355301004,697.2220902211728,2442,2
1355301005,1542.1451052569591,2864,2
1355302001,545.9853383414977,1373,1
1355302002,545.7302556357984,940,1
1355302003,697.2220902211728,2682,2
1355302004,1542.1451052569591,2864,2
1355901001,error,409,TOO_CLOSE
1355901002,error,409,TOO_CLOSE
1356001001,1043.755736837435,809,0
1356001002,1167.0812781902844,909,0
1356001003,906.0471729268721,712,0
1356501001,304.4520451105863,1901,2
1356501002,149.81236841791082,1327,2
1356501003,223.12129323091136,3859,2
1356502005,633.0505864618228,498,0
1356502003,135.0812105252119,1310,2
1356502004,223.12129323091136,3859,2
1356503001,633.0505864618228,498,0
1356503002,135.0812105252119,1310,2
1356503003,223.12129323091136,3859,2
1356602001,error,409,TOO_CLOSE
1356603001,1129.4958947285206,1641,1
1356603002,1110.2849323220203,1328,1
1356604001,401.0516766878354,2135,2
1356604002,401.0347593951482,2107,2
1356801003,223.3189624048869,332,1
1356801004,202.67654135123638,651,1
1357301001,95.47884210407435,2218,2
1357301002,95.4769624048869,1542,2
1357301003,95.47884210407435,2218,2
1357301004,95.4769624048869,1542,2
1357301005,95.47884210407435,2218,2
1357301006,95.4769624048869,1542,2
1357301007,335.8547593951482,1973,2
1357301008,310.9264436065237,1651,2
1357302001,459.11787969596077,2704,2
1357304001,459.11787969596077,2704,2
1357304002,error,406,NO_TRANSIT_TIMES
1357901001,666.2994736780968,1569,2
1357901002,522.2315939805227,1915,2
1357901003,639.0224511236103,1533,2
1357901004,684.8754285658971,1992,2
1357902001,354.3764887187234,1951,2
1357902002,1882.329052629286,2638,2
1357902003,722.3873984910972,4733,3
1357902004,639.0224511236103,1533,2
1357902005,684.8754285658971,1992,2
1358201001,349.0753533821244,1310,2
1358201002,155.4659172926872,121,0
1358201003,233.4298345853744,1666,2
1358401001,469.1795789431228,1240,1
1358401002,418.3973458601976,660,1
1358401003,1490.0263608992107,1148,0
1358401004,170.8433533821243,135,0
1358401005,1319.195669170749,1014,0
1358601001,209.21194736748703,2050,2
1358601002,214.9867142845619,1853,2
1358601004,259.20642105042384,1171,2
1358602001,212.642947367487,2099,2
1358602002,211.41171428456187,1961,2
1358603002,259.20642105042384,1171,2
1359101001,887.2880375886597,1009,1
1359101002,723.1225037545099,1055,1
1359101003,738.2761729268719,899,1
1359101004,662.2246315740224,1010,1
1359102001,605.7416691707489,467,0
1359102002,605.7258796975741,466,0
1359102003,605.7416691707489,467,0
1359102004,605.7258796975741,466,0
1360201001,1066.9651428536856,826,0
1360201002,1613.6251052569594,1252,0
1360201003,544.8461804471855,429,0
1360202001,638.1736466130355,1286,1
1360202002,581.9883684195242,937,1
1360203001,1179.0902330764718,1671,1
1360203002,1159.8875413463961,1359,1
1360203003,327.49906766668624,1006,1
1360203004,error,404,PATH_NOT_FOUND
1360204001,616.8981052601858,2294,2
1360204002,616.8894586439236,2267,2
1360402001,516.1662105187585,1165,1
1360402002,545.8333082634712,929,1
1360403001,370.58166164882215,2007,2
1360403002,1461.4635939740685,1510,1
1360501001,819.7245939789093,2426,2
1360501002,575.4936616520489,2115,3
1360501003,547.9792631544982,429,0
1360501004,180.0524887203367,141,0
1360502001,1765.794060141533,3191,2
1360502004,1742.335225559385,1335,0
1360502005,934.4155112732097,2448,2
1360901001,666.8025037528965,1414,1
1360901002,error,409,TOO_CLOSE
1360901003,600.9392105203718,977,1
1360901004,error,404,PATH_NOT_FOUND
1360901005,error,404,PATH_NOT_FOUND
1360902001,465.87830074638464,2035,2
1360902002,465.882436084597,2316,2
1361001001,710.7509022456069,2466,2
1361001002,914.7572781854445,2502,3
1361001003,779.9505789398961,2874,2
1361001004,731.033045108973,2614,2
1361002001,710.7509022456069,2466,2
1361002002,914.7572781854445,2502,3
1361101001,427.97457142442283,2281,2
1361101002,1739.1334436016834,1362,0
1361101003,558.3000526260595,446,0
1361101004,601.8063157853978,2148,2
1361202001,652.1389022456069,2422,2
1361202002,647.3427894651079,2211,2
1361801001,768.8259248081604,2853,2
1361801002,1907.5931052585727,1462,0
1361801003,1642.3446015008365,1268,0
1361801004,1136.503729318735,2122,2
1361801005,739.9048421008479,578,0
1361801006,739.914240596785,579,0
1361802001,768.8259248081604,2853,2
1361802002,1907.5931052585727,1462,0
1361802003,1642.3446015008365,1268,0
1361802004,1136.503729318735,2122,2
1362401003,1084.630225559385,841,0
1362401004,1084.55796992036,841,0
1362501002,346.02983458376104,911,1
1362501001,error,404,PATH_NOT_FOUND
1362601005,323.4847443593617,887,1
1363902001,647.4998646585609,1749,2
1363902002,error,409,TOO_CLOSE
1363902003,573.7242857089847,1950,2
1364101001,1918.4589699139067,1779,1
1364101003,1316.469428565897,1017,0
1364101004,2049.4242932228444,1699,1
1364101005,1783.113646609809,2489,2
1364101006,2064.6124661577833,1919,1
1364102001,834.4302857089847,3149,2
1364102002,3047.0778270586097,3185,1
1364102003,884.718691723622,1043,1
1364102004,2049.4242932228444,1699,1
1364601001,1448.7597593935345,1131,0
1364601002,240.54795488618697,593,1
1364601003,717.304165408172,1267,2
1364602001,4414.602796977354,8640,2
1364602002,1487.174451121997,3847,2
1364602003,1448.7597593935345,1131,0
1364602004,240.54795488618697,593,1
1364602005,717.304165408172,1267,2
1365101001,1748.2238120260479,1690,1
1365101002,294.33433834149764,719,1
1365101003,2268.2664285658966,2723,2
1365102001,1748.2238120260479,1690,1
1365102002,294.33433834149764,719,1
1365102003,2268.2664285658966,2723,2
1365201001,264.9746165398492,1600,2
1365201002,795.0932857105978,784,1
1365201003,294.0242706748115,2224,2
1365201004,1007.3242706715847,784,0
1365201005,1007.3381804455721,788,0
1365201006,1007.3242706715847,784,0
1365201007,403.2256165366225,1112,2
1365201008,269.6400977430993,1070,2
1365201009,470.4436240537091,1283,2
1365201010,1487.4546090179228,2485,2
1365202001,101.35436090082425,1435,2
1365202002,error,406,NO_TRANSIT_TIMES
1365601001,677.2030451041328,2527,2
1366001001,531.2371729300988,412,0
1366001002,531.2311578926989,412,0
1366101001,500.4498872146607,1364,2
1366101002,727.7758796911207,1789,2
1366102001,500.4498872146607,1364,2
1366102002,1028.0927293155084,816,0
1366102003,1030.3215714211958,818,0
1366102004,727.7758796911207,1789,2
1366402001,338.67851879513654,1491,2
1366402002,673.6030225528731,1985,2
1366403001,636.4303984927107,1091,1
1366403002,636.4277669138482,1412,1
1366404001,3333.7022030000585,2838,1
1366404002,2889.793827060221,2442,1
1366801001,504.169571421196,1989,2
1366801002,593.6704661593967,478,0
1366801003,838.0559699203601,653,0
1366801004,1531.5720375886597,1300,1
1367001001,1948.348187964272,1847,1
1367001002,error,409,TOO_CLOSE
1367001003,1478.8492631528848,1512,1
1367002003,638.9933759349974,1890,2
1367801001,55.041,4050,3
1367801002,50.105000000000004,4495,3
1367801003,838.6450375934998,635,0
1367801004,838.6450375934998,635,0
1367803001,344.90387969596077,1084,1
1367803002,306.10549623742327,851,1
1368301001,1679.6678120228216,1311,0
1368301002,646.3133383414976,1980,2
1368301003,259.65878195124805,2014,2
1368301004,1679.6678120228216,1311,0
1368301005,1679.6715714211964,1311,0
1369401001,315.93248871872333,783,1
1369401002,250.07896992197345,1048,1
1369401003,315.93248871872333,783,1
1369401004,250.07896992197345,1048,1
1369402005,1781.849187965885,1651,1
1369402006,2120.0501052505056,2104,1
1369402008,1934.295804500895,1670,1
1369402007,1370.7504135284971,1286,1
1369403001,1108.4245413463962,870,0
1369403002,1108.4196541285085,867,0
1369403003,1108.4245413463962,870,0
1369403004,1108.4196541285085,867,0
1369404001,1108.4245413463962,870,0
1369404002,1108.4196541285085,867,0
1369404003,1108.4245413463962,870,0
1369404004,1108.4196541285085,867,0
1369404005,471.1789999967733,1609,2
1369404006,1934.295804500895,1670,1
1369404007,1370.7504135284971,1286,1
1369405001,1317.975804504121,1031,0
1369405002,1317.9709172862333,1028,0
1369405003,1317.975804504121,1031,0
1369405004,1317.9709172862333,1028,0
1369405005,1781.849187965885,1704,1
1369405006,1370.7504135284971,1286,1
1369501001,237.29651879513654,1735,2
1369501002,2179.06747367487,1908,1
1369502001,237.29651879513654,1735,2
1369502002,2179.06747367487,1908,1
1369801001,2152.881458639084,1947,1
1369801002,1760.2192330748583,1531,1
1369802001,639.9666842065353,2153,2
1369802002,2813.534827060221,2384,1
1369803001,2152.881458639084,1947,1
1369803002,1760.2192330748583,1531,1
1370401001,757.8370075122464,1445,1
1370401002,691.9774736780967,1088,1
1370401003,700.7155112732099,2993,2
1370401004,525.5523082666979,3095,2
1370402001,760.7501804455719,1444,1
1370402002,694.8906466114222,1087,1
1370402003,754.6315112715964,1442,1
1370402004,688.7727293171216,1085,1
1370402005,700.7155112732099,2993,2
1370402006,525.5523082666979,3095,2
1370601001,468.26876691546147,1927,2
1370601003,808.9483834536975,2975,2
1370602001,193.0697669154615,746,1
1370602002,193.100593982136,1071,1
1371101001,937.9216390862688,2646,2
1371101002,1117.2168796878939,2704,3
1371101003,793.5086992390953,2129,2
1371101004,339.8432330796984,2046,2
1372302001,1308.4048796927336,1022,0
1372302002,1308.4007443545213,1020,0
1373501001,193.8910451121997,503,1
1373501002,194.58230826992462,692,1
1374901001,447.91851127320984,2640,2
1374901002,353.81199247807336,281,0
1374901003,26.78,182,1
1374901004,213.29645112683696,2928,2
1374902001,1167.6398721756473,1636,1
1374902002,1094.843285708985,1198,1
1374902003,1324.6442180406855,1875,1
1374902004,491.1954962374233,1228,1
1375101003,1760.5054360829836,1724,1
1375101004,2256.3336616472084,1770,1
1375103003,1760.5054360829836,1724,1
1375103004,2256.3336616472084,1770,1
1376801001,432.09273684066176,805,1
1376801002,482.8873759382241,1099,1
1376801003,318.37450375935,1725,2
1376801004,265.2421428569124,1783,2
1376802001,1274.672353380511,1883,1
1376802002,1007.8540751837729,1398,1
1376803001,505.38550375935,1982,2
1376803002,1368.636894734974,3347,2
1380201001,540.2014360878237,1889,2
1380201002,581.0357969902614,1620,2
1380503001,1631.4871353333729,1519,1
1380503002,885.2140902211726,1412,1
1380503003,1926.6170526228332,1699,1
1380503004,error,406,NO_TRANSIT_TIMES
1380504001,1626.743796980581,1463,1
1381001001,1348.5216240520958,1325,1
1381001002,2138.751932323634,1687,1
1381001003,1110.9779924748466,1274,1
1381001004,1514.5605263106097,1697,1
1381001005,716.9487518716081,973,1
1381001006,1439.7372781886713,1411,1
1381002001,2199.6602781886713,2567,1
1381002002,576.0804360878238,2069,2
1381002003,1344.0805488618694,1144,1
1381002004,1993.6645714147428,1678,1
1381201001,1478.886270668358,1437,1
1381201002,1035.0045864569827,1045,1
1381201003,373.64450375935,1408,2
1381201004,175.05904511058634,1183,2
1381201005,357.8601428569124,2289,2
1381201006,1581.8236090163093,1562,1
1381201007,1170.7191954813584,1203,1
1381501001,error,404,PATH_NOT_FOUND
1381601001,768.1163383447243,1214,1
1381601002,742.7123082683114,1387,1
1381601003,1129.4417443561351,1730,1
1381601004,683.0124360862104,1018,1
1381601005,838.0559699203601,653,0
1381601006,737.4567368374352,847,1
1382201001,1037.3225864634362,1081,1
1382201002,706.6640150325599,555,0
1382201003,884.6043308179577,988,1
1382202001,1909.5990225480336,1894,1
1382202002,596.5689248065472,1141,1
1382203001,1013.1703759366106,1495,1
1382203002,688.9568571398611,1199,1
1382204001,1794.443278188671,1389,0
1382204002,798.4180676666862,851,1
1382204003,1794.443278188671,1389,0
1382204004,798.4180676666862,851,1
1382205001,1794.443278188671,1389,0
1382205002,798.4180676666862,851,1
1382205003,1794.443278188671,1389,0
1382205004,798.4180676666862,851,1
1382401001,2267.991255634185,1963,1
1382401002,826.9716466114224,650,0
1382401003,951.1849849561469,1039,1
1382401004,852.2885338325366,1126,1
1382401006,884.7976240585492,801,1
1382401007,886.2596165398492,892,1
1382402001,2267.991255634185,1963,1
1382402002,826.9716466114224,650,0
1382402003,951.1849849561469,1039,1
1382402004,772.6205112764368,800,1
1382402005,927.7274586439236,951,1
1382403001,772.6205112764368,800,1
1382403002,927.7274586439236,951,1
1385701004,1638.0619172862346,1283,0
1385702004,1638.0619172862346,1283,0
1411901002,1674.6495037512832,1321,0
1411901003,551.6678872130474,1232,1
1411901004,410.803398494324,620,1
1411901005,1097.8515714244224,2289,1
1411902002,1674.6495037512832,1321,0
1411902003,551.6678872130474,1232,1
1411902004,410.803398494324,620,1
1411902005,1097.8515714244224,2289,1
1414601002,621.8432556309581,800,1
1414602002,621.8432556309581,800,1
1422201006,410.03621052198525,564,1
1422202004,410.03621052198525,564,1
1427902002,464.83223308131176,363,0
1427902003,747.6352706715846,1704,2
1427902004,1659.1256691675212,1285,0
1427902005,1659.1234135284972,1284,0
1434801002,1225.593097736646,1578,1
1434801003,1182.5045864585961,927,0
1434801004,277.95047368293683,217,0
1434802002,1225.593097736646,1578,1
1434802003,1182.5045864585961,927,0
1434802004,277.95047368293683,217,0
1455701004,206.76343608943708,899,2
1455701005,331.54729323091135,1444,2
1455702004,206.76343608943708,899,2
1455702005,331.54729323091135,1444,2
1461901004,633.5877819496347,913,1
1463201002,790.4691578894722,1382,1
1466401002,104.42113533821244,219,1
1466401003,774.9803684179109,789,1
1470701003,error,409,TOO_CLOSE
1478601002,1119.3813984910971,874,0
1478602002,1119.3813984910971,874,0
1484401002,524.2539999999999,986,1
1484401003,194.51983458214772,733,2
1492601004,403.1015413512364,1185,2
1492601005,1092.3894060097973,1097,1
1492601006,563.2089699235869,1935,2
1506702002,378.5961954845853,2127,2
1506702003,494.2928421024611,2417,2
1514201002,1896.3339623984336,1472,0
1514201007,384.2195037561233,870,2
1514201008,760.6582105252119,1170,1
1514202004,384.2195037561233,870,2
1514202005,760.6582105252119,1170,1
1514402002,372.11892480654706,681,1
1518601002,473.3930075138598,1161,1
1521201003,91.939,819,2
1522501002,953.4234811967967,1164,1
1522501003,774.2103458585843,1192,1
1523401002,250.92563157724908,1903,2
1523402002,940.6092405983983,731,0
1523402003,646.534218043912,503,0
1523601002,297.7129624048869,2029,2
1523601003,944.6057368358216,744,0
1523601004,1119.3813984910971,874,0
1523601005,268.7637142845619,210,0
1523601006,614.2664812016368,1099,1
1524201002,367.7112180406851,297,0
1524202002,367.7112180406851,297,0
1524701002,696.1576691723623,1491,2
1525501007,1704.1276766846086,1846,1
1525701002,1175.8297518780616,2545,2
1525701003,412.3115864650494,1581,1
1525702002,1275.7302105235988,2665,2
1526401002,1477.2908195366813,1737,1
1526401003,1296.9076917220086,2859,2
1526401004,271.8754511236103,1380,2
1526401005,56.28892481138716,1482,2
1526401006,482.09809022439936,737,1
1526402002,1477.2908195366813,1737,1
1526402003,1296.9076917220086,2859,2
1526402004,271.8754511236103,1380,2
1526402005,56.28892481138716,1482,2
1526402006,482.09809022439936,737,1
1526902002,468.8279624016602,808,1
1526902003,601.0618195415213,715,1
1528301002,580.779142855299,609,1
1528302002,580.779142855299,609,1
1528701006,221.92531578862454,1607,2
1528701002,1542.7723533788974,1412,1
1529101003,736.2405864650493,1265,1
1529101004,1119.3813984910976,874,0
1530401002,1038.663751874835,810,0
1530402004,1038.663751874835,810,0
1532001002,1119.3813984910971,874,0
1535401002,1393.5033608927574,1233,1
1536501002,163.0405112780499,124,0
1536502002,163.0405112780499,124,0
1536601002,969.486593982136,994,1
1536601003,1566.077330814731,1806,1
1536601004,639.4041954845853,1202,1
1536701002,1808.638428565897,1512,1
1536701003,784.7439849593734,1819,1
1536701004,839.9097293155081,1162,1
1536701005,998.4417293171218,786,0
1536701006,402.7388345853743,921,2
1536702002,1540.848157887859,1892,1
1536702003,1808.638428565897,1512,1
1536702004,784.7439849593734,1819,1
1536702005,839.9097293155081,1162,1
1536702006,998.4417293171218,786,0
1536702007,402.7388345853743,921,2
1536901002,635.2330075170865,488,0
1536901003,95.624,73,0
1536901004,569.2519548845735,1965,2
1536901007,367.2449323268604,1198,2
1536901008,441.5073233057111,347,0
1536902002,635.2330075170865,488,0
1536902003,95.624,73,0
1536902004,569.2519548845735,1965,2
1539801002,192.94520300651197,779,2
1539801003,298.654240596785,790,1
1541501002,760.6824586423104,673,1
1542201002,464.6673533772842,1364,2
1544201002,764.1899548797335,916,1
1544203002,764.1899548797335,916,1
1545402002,53.30875939837494,1203,2
1547401004,252.13818044879878,835,1
1547401005,1005.2935263106094,783,0
1547401006,432.3196466130357,1578,2
1547401007,163.03825563902495,124,0
1547401008,675.6921954861987,1469,2
1547401009,962.774413528497,1013,1
1549501003,787.2285263089964,1252,1
1549501004,401.5624360845969,791,1
1550901001,1734.9661428520722,3047,2
1550901002,1977.3041503691584,3272,2
1550901003,2242.656812027661,1803,1
1550901004,551.5079699235869,478,1
1550901005,2146.1472556374115,2901,2
1550901006,3115.131067660233,5054,2
1551101001,2486.3797443545213,2534,1
1551101002,621.1223383447243,480,0
1551101003,235.6066541333489,214,1
1551101005,1905.99699247646,3256,1
1551103001,2312.111646609809,2713,1
1551103002,error,406,NO_TRANSIT_TIMES
1551401001,error,404,PATH_NOT_FOUND
1551401004,error,404,PATH_NOT_FOUND
1551501003,error,404,PATH_NOT_FOUND
1551501004,326.5714661642369,1754,2
1551501001,499.43378947156134,2344,2
1551501005,377.59442856912375,1485,2
1551501002,error,404,PATH_NOT_FOUND
1551502001,error,404,PATH_NOT_FOUND
1551502002,error,404,PATH_NOT_FOUND
1551503001,error,404,PATH_NOT_FOUND
1551503002,error,404,PATH_NOT_FOUND
1551504001,error,404,PATH_NOT_FOUND
1551504002,error,404,PATH_NOT_FOUND
1552701001,2070.7331127788857,2206,1
1552701002,1748.2040676650727,3135,1
1552702001,1602.0813759382243,3183,2
1552702002,1602.0937819528613,2924,1
1552901001,error,404,PATH_NOT_FOUND
1552901002,39.275,124,1
1552901003,error,404,PATH_NOT_FOUND
1552901004,error,404,PATH_NOT_FOUND
1552901005,1234.055263154498,951,0
1552901006,error,404,PATH_NOT_FOUND
1552901007,error,404,PATH_NOT_FOUND
1552901011,error,404,PATH_NOT_FOUND
1553101001,2256.89294735942,3276,2
1553101002,1963.6372405983984,4834,2
1553103001,2256.89294735942,3276,2
1553103002,1963.6372405983984,4834,2
1553401001,1639.1489624032738,2962,2
1553401002,554.4485939805227,1701,2
1553401003,490.84533082279773,400,0
1553401004,1401.0700225528738,1491,1
1553401005,753.9157744341613,1767,2
1553401006,1540.9173984943238,5444,2
1553402001,1717.297586463436,3910,2
1553402002,1703.8753007496118,1593,1
1553402003,753.9157744341613,1767,2
1553402004,507.6620902243994,2019,2
1553402005,1730.230654133349,4458,2
1553501001,2226.9936165382355,2693,1
1553501002,1777.0919548829602,3876,1
1553502001,2369.7529624016597,2805,1
1553502002,1875.7630902195592,3900,1
1553504001,1859.7868421008477,2413,1
1553504002,1859.787218040685,4095,1
1553901001,3114.690375938224,7550,3
1553901002,1910.119263157725,1648,1
1553901003,1910.119263157725,12129,2
1553901004,error,404,PATH_NOT_FOUND
1554401001,error,404,PATH_NOT_FOUND
1554401002,error,404,PATH_NOT_FOUND
1554402001,error,404,PATH_NOT_FOUND
1554402002,error,404,PATH_NOT_FOUND
1554601001,1831.5750902211728,2113,1
1554601002,1996.7956616472086,1778,1
1554601003,1831.5750902211728,2113,1
1554601004,1996.7956616472086,1778,1
1554603001,2775.6264811967962,2789,1
1554603002,2708.279879689507,2395,1
1554604001,1831.5750902211728,2113,1
1554604004,1996.7956616472086,1778,1
1554604003,1831.5750902211728,2113,1
1554604002,1996.7956616472086,1778,1
1556001001,408.296781951248,2032,2
1556001002,595.330947362647,1823,2
1556002001,550.0666315740224,1104,1
1556002002,234.96134586181097,1202,2
1556002003,1575.7488045025082,1540,1
1556003001,408.296781951248,2032,2
1556003002,595.330947362647,1823,2
